UserId,relevantes_teste,hits,Precision@10,Recall@10,HitRate@10,NDCG@10,MAP@10,candidatos_avaliados
A3U98ABYEK4E7F,2,0,0.0,0.0,0.0,0.0,0.0,2000
A27OBJA1YDQFZI,3,0,0.0,0.0,0.0,0.0,0.0,2000
A169XBC7RDPRY8,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2YHWY5EADJH1S,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2QH9QPGY8NVV1,3,0,0.0,0.0,0.0,0.0,0.0,2000
A1NBXGOYDE9ORV,2,1,0.1,0.5,1.0,0.6131471927654584,0.5,2000
AHUT55E980RDR,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2KEBYTQ5O3UL9,1,0,0.0,0.0,0.0,0.0,0.0,2000
A2KP45DO3RY4RG,3,1,0.1,0.3333333333333333,1.0,0.46927872602275644,0.3333333333333333,2000
A2856KW0PLUSRP,1,0,0.0,0.0,0.0,0.0,0.0,2000
A1PBH8YRXBY5X,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3SB3YHB4JLREV,3,0,0.0,0.0,0.0,0.0,0.0,2000
A21VMC5JWHDP7M,2,0,0.0,0.0,0.0,0.0,0.0,2000
A688RIZ2POWSQ,3,0,0.0,0.0,0.0,0.0,0.0,2000
A1EMMC2NCSXPSW,1,0,0.0,0.0,0.0,0.0,0.0,2000
A3AYSYSLHU26U9,2,0,0.0,0.0,0.0,0.0,0.0,2000
A2H74FIBDN5NMR,3,0,0.0,0.0,0.0,0.0,0.0,2000
AVFJ327UXPXLF,4,1,0.1,0.25,1.0,0.3903800499921017,0.25,2000
A3AKU3G4JE80Q5,1,1,0.1,1.0,1.0,1.0,1.0,2000
A1J2JXJLPXQOPS,5,1,0.1,0.2,1.0,0.3391602052736161,0.2,2000
